Frame,Time Stamp,FPS Location (ms),SkelId,Joint Type,Confidence,X,Y, Original Position X, Original Position Y, Original Position Z
7208,17:47:26,717,31,ElbowRight,Tracked,458,266,0.6527038,-0.1209312,2.695995
7208,17:47:26,717,31,WristRight,Tracked,424,291,0.4787623,-0.2350676,2.641178
7208,17:47:26,717,31,HandRight,Tracked,412,297,0.4264931,-0.2640898,2.63978
7208,17:47:26,717,31,HipLeft,Tracked,402,292,0.4085958,-0.2591538,2.859927
7208,17:47:26,717,31,KneeLeft,Tracked,391,380,0.3391275,-0.672623,2.746875
7208,17:47:26,717,31,AnkleLeft,Tracked,387,452,0.3149682,-1.002017,2.70485
7208,17:47:26,717,31,FootLeft,Tracked,377,461,0.2642762,-1.028534,2.657824
7208,17:47:26,717,31,HipRight,Tracked,423,291,0.4941761,-0.24599,2.753019
7208,17:47:26,717,31,KneeRight,Tracked,433,378,0.5455939,-0.6671421,2.752497
7208,17:47:26,717,31,AnkleRight,Tracked,435,455,0.5454316,-1.020806,2.713951
7208,17:47:26,717,31,FootRight,Tracked,426,464,0.4947397,-1.047323,2.666925
7209,17:47:26,749,31,HipCenter,Tracked,413,278,0.45864,-0.1858028,2.808165
7209,17:47:26,749,31,Spine,Tracked,418,265,0.4819675,-0.1235718,2.818973
7209,17:47:26,749,31,ShoulderCenter,Tracked,423,200,0.5051203,0.1977155,2.800395
7209,17:47:26,749,31,Head,Tracked,409,171,0.4446522,0.346588,2.859976
7209,17:47:26,749,31,ShoulderLeft,Tracked,394,228,0.3815015,0.06440919,2.956416
7209,17:47:26,749,31,ElbowLeft,Tracked,388,269,0.3495177,-0.1522072,2.949349
7209,17:47:26,749,31,WristLeft,Tracked,354,258,0.17415,-0.09420611,2.916734
7209,17:47:26,749,31,HandLeft,Tracked,366,266,0.2324876,-0.1297359,2.883033
7209,17:47:26,749,31,ShoulderRight,Tracked,437,223,0.5648775,0.08079776,2.749488
7209,17:47:26,749,31,ElbowRight,Tracked,459,265,0.6551734,-0.1179734,2.696369
7209,17:47:26,749,31,WristRight,Tracked,424,291,0.4828498,-0.2356808,2.639713
7209,17:47:26,750,31,HandRight,Tracked,414,298,0.43244,-0.2673736,2.634236
7209,17:47:26,750,31,HipLeft,Tracked,402,292,0.4092206,-0.258801,2.86078
7209,17:47:26,750,31,KneeLeft,Tracked,390,380,0.3351085,-0.6742285,2.746955
7209,17:47:26,750,31,AnkleLeft,Tracked,384,453,0.3050514,-1.008976,2.710254
7209,17:47:26,750,31,FootLeft,Tracked,375,462,0.2544304,-1.03539,2.663097
7209,17:47:26,750,31,HipRight,Tracked,423,291,0.4949636,-0.245816,2.755342
7209,17:47:26,750,31,KneeRight,Tracked,433,378,0.5460848,-0.666825,2.752403
7209,17:47:26,750,31,AnkleRight,Tracked,435,455,0.5454636,-1.019745,2.71403
7209,17:47:26,750,31,FootRight,Tracked,426,464,0.4948425,-1.04616,2.666872
7210,17:47:26,786,31,HipCenter,Tracked,413,278,0.4593941,-0.1850786,2.808548
7210,17:47:26,786,31,Spine,Tracked,418,265,0.4825501,-0.1227768,2.819276
7210,17:47:26,786,31,ShoulderCenter,Tracked,423,199,0.504877,0.1992114,2.799478
7210,17:47:26,786,31,Head,Tracked,409,171,0.4440495,0.3478301,2.85982
7210,17:47:26,786,31,ShoulderLeft,Tracked,395,228,0.3853561,0.06077462,2.954478
7210,17:47:26,786,31,ElbowLeft,Tracked,387,269,0.3484743,-0.148763,2.954206
7210,17:47:26,786,31,WristLeft,Tracked,354,258,0.1732275,-0.09195331,2.917587
7210,17:47:26,786,31,HandLeft,Tracked,354,261,0.1726778,-0.1038473,2.87098
7210,17:47:26,786,31,ShoulderRight,Tracked,438,223,0.5696152,0.08107311,2.750315
7210,17:47:26,786,31,ElbowRight,Tracked,459,265,0.6580373,-0.1169456,2.696379
7210,17:47:26,786,31,WristRight,Tracked,426,291,0.4913519,-0.234609,2.639122
7210,17:47:26,786,31,HandRight,Tracked,415,297,0.4400256,-0.2646401,2.632781
7210,17:47:26,786,31,HipLeft,Tracked,402,292,0.4098223,-0.2588908,2.862519
7210,17:47:26,786,31,KneeLeft,Tracked,388,381,0.3272426,-0.6787182,2.749653
7210,17:47:26,786,31,AnkleLeft,Tracked,380,453,0.2834796,-1.013435,2.717948
7210,17:47:26,786,31,FootLeft,Tracked,370,462,0.2332446,-1.039967,2.670446
7210,17:47:26,786,31,HipRight,Tracked,423,291,0.495602,-0.2456933,2.755024
7210,17:47:26,786,31,KneeRight,Tracked,434,379,0.5477466,-0.66937,2.752693
7210,17:47:26,786,31,AnkleRight,Tracked,435,455,0.5452999,-1.020236,2.714042
7210,17:47:26,786,31,FootRight,Tracked,426,464,0.4950649,-1.046769,2.66654
7211,17:47:26,824,31,HipCenter,Tracked,413,278,0.4597047,-0.1844241,2.808882
7211,17:47:26,824,31,Spine,Tracked,418,265,0.4830303,-0.1221511,2.819458
7211,17:47:26,824,31,ShoulderCenter,Tracked,423,199,0.5064776,0.2002166,2.798147
7211,17:47:26,824,31,Head,Tracked,409,171,0.4434292,0.3476104,2.860321
7211,17:47:26,824,31,ShoulderLeft,Tracked,395,228,0.3868174,0.0596858,2.953938
7211,17:47:26,824,31,ElbowLeft,Tracked,387,268,0.3451662,-0.1472888,2.961996
7211,17:47:26,824,31,WristLeft,Tracked,355,252,0.1808608,-0.06053355,2.946815
7211,17:47:26,824,31,HandLeft,Tracked,348,250,0.1433198,-0.05101113,2.908171
7211,17:47:26,824,31,ShoulderRight,Tracked,439,223,0.571484,0.08239223,2.750905
7211,17:47:26,824,31,ElbowRight,Tracked,460,265,0.6589598,-0.1166331,2.695989
7211,17:47:26,824,31,WristRight,Tracked,427,291,0.4950585,-0.233679,2.637996
7211,17:47:26,824,31,HandRight,Tracked,416,297,0.4434851,-0.2632813,2.631653
7211,17:47:26,824,31,HipLeft,Tracked,402,292,0.4096336,-0.2588026,2.863827
7211,17:47:26,824,31,KneeLeft,Tracked,387,381,0.3244364,-0.6796948,2.752123
7211,17:47:26,824,31,AnkleLeft,Tracked,377,454,0.2724031,-1.019784,2.724607
7211,17:47:26,824,31,FootLeft,Tracked,367,463,0.2223099,-1.046328,2.676964
7211,17:47:26,824,31,HipRight,Tracked,423,291,0.4956957,-0.2453056,2.754921
7211,17:47:26,824,31,KneeRight,Tracked,434,379,0.5479457,-0.6684386,2.753029
7211,17:47:26,824,31,AnkleRight,Tracked,435,455,0.5451596,-1.020396,2.713725
7211,17:47:26,824,31,FootRight,Tracked,426,464,0.4950665,-1.046941,2.666081
7212,17:47:26,850,31,HipCenter,Tracked,413,277,0.459536,-0.1837185,2.809865
7212,17:47:26,850,31,Spine,Tracked,418,265,0.4837195,-0.1213233,2.819622
7212,17:47:26,850,31,ShoulderCenter,Tracked,424,198,0.5081049,0.2044325,2.798551
7212,17:47:26,850,31,Head,Tracked,409,170,0.44379,0.350953,2.862587
7212,17:47:26,850,31,ShoulderLeft,Tracked,394,227,0.3862382,0.06770008,2.974883
7212,17:47:26,850,31,ElbowLeft,Tracked,386,267,0.3424953,-0.142736,2.967726
7212,17:47:26,850,31,WristLeft,Tracked,355,249,0.1838485,-0.0462445,2.962643
7212,17:47:26,850,31,HandLeft,Tracked,347,247,0.1388843,-0.03341867,2.922564
7212,17:47:26,850,31,ShoulderRight,Tracked,439,223,0.5728947,0.08306672,2.751416
7212,17:47:26,850,31,ElbowRight,Tracked,460,265,0.6598729,-0.1169157,2.695632
7212,17:47:26,850,31,WristRight,Tracked,428,290,0.4977593,-0.2329337,2.636736
7212,17:47:26,850,31,HandRight,Tracked,417,297,0.4476336,-0.2645817,2.628902
7212,17:47:26,850,31,HipLeft,Tracked,401,291,0.4087078,-0.2581907,2.865233
7212,17:47:26,850,31,KneeLeft,Tracked,387,381,0.32203,-0.6796427,2.756736
7212,17:47:26,850,31,AnkleLeft,Tracked,375,455,0.262908,-1.024464,2.727556
7212,17:47:26,850,31,FootLeft,Tracked,365,464,0.2110544,-1.050973,2.681818
7212,17:47:26,850,31,HipRight,Tracked,423,291,0.4954538,-0.2451096,2.755562
7212,17:47:26,850,31,KneeRight,Tracked,434,378,0.5470573,-0.6665434,2.752379
7212,17:47:26,850,31,AnkleRight,Tracked,435,456,0.5448474,-1.024929,2.714459
7212,17:47:26,850,31,FootRight,Tracked,426,465,0.4929938,-1.051437,2.668722
7213,17:47:26,885,31,HipCenter,Tracked,413,277,0.4587478,-0.1833102,2.810523
7213,17:47:26,885,31,Spine,Tracked,418,265,0.4833754,-0.1213116,2.819916
7213,17:47:26,885,31,ShoulderCenter,Tracked,424,199,0.5077829,0.2011464,2.798448
7213,17:47:26,885,31,Head,Tracked,409,170,0.4463792,0.3493955,2.859834
7213,17:47:26,885,31,ShoulderLeft,Tracked,394,227,0.3847838,0.06587424,2.978869
7213,17:47:26,885,31,ElbowLeft,Tracked,384,266,0.3360578,-0.1369021,2.97833
7213,17:47:26,885,31,WristLeft,Tracked,355,247,0.1799516,-0.03636583,2.973396
7213,17:47:26,885,31,HandLeft,Tracked,342,238,0.1141104,0.009421725,2.962777
7213,17:47:26,885,31,ShoulderRight,Tracked,439,223,0.5734836,0.08254859,2.751499
7213,17:47:26,885,31,ElbowRight,Tracked,460,265,0.6607795,-0.1159823,2.695169
7213,17:47:26,885,31,WristRight,Tracked,428,290,0.5002562,-0.2323916,2.635721
7213,17:47:26,885,31,HandRight,Tracked,418,297,0.449592,-0.2634469,2.629091
7213,17:47:26,885,31,HipLeft,Tracked,401,291,0.4069883,-0.2567658,2.864972
7213,17:47:26,885,31,KneeLeft,Tracked,385,381,0.3166257,-0.6826863,2.763645
7213,17:47:26,886,31,AnkleLeft,Tracked,374,456,0.2571194,-1.032025,2.734208
7213,17:47:26,886,31,FootLeft,Tracked,364,465,0.2051086,-1.058518,2.688642
7213,17:47:26,886,31,HipRight,Tracked,422,291,0.4939188,-0.2443306,2.758155
7213,17:47:26,886,31,KneeRight,Tracked,433,378,0.5461859,-0.6647804,2.751479
7213,17:47:26,886,31,AnkleRight,Tracked,435,456,0.5444273,-1.023925,2.714185
7213,17:47:26,886,31,FootRight,Tracked,425,465,0.4924166,-1.050418,2.668619
7214,17:47:26,917,31,HipCenter,Tracked,413,277,0.4574313,-0.1838011,2.810908
7214,17:47:26,917,31,Spine,Tracked,418,265,0.4826688,-0.1216248,2.820435
7214,17:47:26,917,31,ShoulderCenter,Tracked,424,198,0.5094328,0.2052026,2.802777
7214,17:47:26,917,31,Head,Tracked,409,170,0.4484732,0.3530235,2.867617
7214,17:47:26,917,31,ShoulderLeft,Tracked,394,227,0.3841306,0.06529205,2.979354
7214,17:47:26,917,31,ElbowLeft,Tracked,383,264,0.3302419,-0.1267899,2.996725
7214,17:47:26,917,31,WristLeft,Tracked,351,242,0.1632791,-0.01288147,3.015751
7214,17:47:26,917,31,HandLeft,Tracked,338,235,0.09312477,0.02738411,3.014752
7214,17:47:26,917,31,ShoulderRight,Tracked,439,223,0.573922,0.08086079,2.751355
7214,17:47:26,917,31,ElbowRight,Tracked,460,264,0.6606087,-0.1153162,2.694594
7214,17:47:26,917,31,WristRight,Tracked,428,290,0.5003115,-0.2319999,2.635101
7214,17:47:26,917,31,HandRight,Tracked,418,297,0.4495999,-0.2623659,2.626085
7214,17:47:26,917,31,HipLeft,Tracked,401,291,0.4042185,-0.2571631,2.864533
7214,17:47:26,917,31,KneeLeft,Tracked,385,381,0.3148834,-0.6839741,2.769096
7214,17:47:26,917,31,AnkleLeft,Tracked,372,456,0.2514114,-1.037591,2.739705
7214,17:47:26,917,31,FootLeft,Tracked,362,466,0.1993888,-1.063782,2.693982
7214,17:47:26,917,31,HipRight,Tracked,422,291,0.4925477,-0.2449775,2.758298
7214,17:47:26,917,31,KneeRight,Tracked,433,378,0.5457747,-0.666101,2.751306
7214,17:47:26,917,31,AnkleRight,Tracked,435,456,0.5443663,-1.023913,2.714147
7214,17:47:26,917,31,FootRight,Tracked,425,465,0.4923437,-1.050104,2.668424
7215,17:47:26,956,31,HipCenter,Tracked,413,278,0.4554279,-0.1863241,2.810349
7215,17:47:26,956,31,Spine,Tracked,417,265,0.481014,-0.1241794,2.820815
7215,17:47:26,956,31,ShoulderCenter,Tracked,424,199,0.5101587,0.2012527,2.805616
7215,17:47:26,956,31,Head,Tracked,410,170,0.4524072,0.3511339,2.866104
7215,17:47:26,956,31,ShoulderLeft,Tracked,393,228,0.3819303,0.06252012,2.973741
7215,17:47:26,956,31,ElbowLeft,Tracked,373,257,0.278427,-0.08974556,3.019742
7215,17:47:26,956,31,WristLeft,Tracked,344,237,0.1246553,0.01351789,3.022253
7215,17:47:26,956,31,HandLeft,Tracked,331,230,0.05612128,0.05514817,3.032934
7215,17:47:26,956,31,ShoulderRight,Tracked,439,224,0.5753813,0.07829419,2.751093
7215,17:47:26,956,31,ElbowRight,Tracked,460,265,0.6606429,-0.1159084,2.694359
7215,17:47:26,956,31,WristRight,Tracked,428,290,0.4984757,-0.2317889,2.634225
7215,17:47:26,956,31,HandRight,Tracked,417,297,0.4466516,-0.2603702,2.625711
7215,17:47:26,956,31,HipLeft,Tracked,400,292,0.3992961,-0.2610618,2.86273
7215,17:47:26,956,31,KneeLeft,Tracked,384,383,0.3102287,-0.6978267,2.780724
7215,17:47:26,956,31,AnkleLeft,Tracked,371,457,0.2462428,-1.040116,2.742945
7215,17:47:26,956,31,FootLeft,Tracked,361,466,0.1950528,-1.065994,2.696123
7215,17:47:26,956,31,HipRight,Tracked,422,291,0.4910558,-0.2475643,2.756801
7215,17:47:26,956,31,KneeRight,Tracked,433,378,0.5446277,-0.6662872,2.750654
7215,17:47:26,956,31,AnkleRight,Tracked,434,456,0.5438238,-1.026713,2.713894
7215,17:47:26,956,31,FootRight,Tracked,426,465,0.4926338,-1.05259,2.667071
7216,17:47:26,988,31,HipCenter,Tracked,412,278,0.4524503,-0.1860786,2.809314
7216,17:47:26,988,31,Spine,Tracked,417,265,0.4792905,-0.1241974,2.819946
7216,17:47:26,988,31,ShoulderCenter,Tracked,424,199,0.5103414,0.2013373,2.805404
7216,17:47:26,988,31,Head,Tracked,410,170,0.4519773,0.3512679,2.864135
7216,17:47:26,988,31,ShoulderLeft,Tracked,393,228,0.3813609,0.06241852,2.973436
7216,17:47:26,988,31,ElbowLeft,Tracked,372,257,0.2765512,-0.08742482,3.021395
7216,17:47:26,988,31,WristLeft,Tracked,340,234,0.1066331,0.03087549,3.060576
7216,17:47:26,988,31,HandLeft,Tracked,331,230,0.0593321,0.05369247,3.089168
7216,17:47:26,988,31,ShoulderRight,Tracked,439,224,0.5706156,0.07607213,2.750696
7216,17:47:26,988,31,ElbowRight,Tracked,460,265,0.6604526,-0.116521,2.694044
7216,17:47:26,988,31,WristRight,Tracked,427,290,0.4945775,-0.2301915,2.632893
7216,17:47:26,988,31,HandRight,Tracked,416,296,0.4425932,-0.2595312,2.629388
7216,17:47:26,988,31,HipLeft,Tracked,399,292,0.3970205,-0.2604519,2.86179
7216,17:47:26,988,31,KneeLeft,Tracked,384,384,0.3113685,-0.7018137,2.787328
7216,17:47:26,988,31,AnkleLeft,Tracked,370,457,0.2422153,-1.043605,2.748644
7216,17:47:26,988,31,FootLeft,Tracked,360,466,0.1905182,-1.069293,2.70228
7216,17:47:26,989,31,HipRight,Tracked,421,291,0.485046,-0.2468649,2.754671
7216,17:47:26,989,31,KneeRight,Tracked,432,378,0.5413208,-0.6637363,2.749853
7216,17:47:26,989,31,AnkleRight,Tracked,434,456,0.5436959,-1.02697,2.713718
7216,17:47:26,989,31,FootRight,Tracked,425,465,0.4919989,-1.052659,2.667354
7217,17:47:27,18,31,HipCenter,Tracked,411,278,0.4491511,-0.1852156,2.808548
7217,17:47:27,18,31,Spine,Tracked,417,265,0.4770655,-0.1239051,2.819346
7217,17:47:27,18,31,ShoulderCenter,Tracked,424,199,0.5109938,0.2009667,2.804704
7217,17:47:27,18,31,Head,Tracked,410,170,0.451884,0.3505115,2.864133
7217,17:47:27,18,31,ShoulderLeft,Tracked,392,228,0.3763221,0.06188969,2.977571
7217,17:47:27,18,31,ElbowLeft,Tracked,372,256,0.2746354,-0.08445077,3.023214
7217,17:47:27,18,31,WristLeft,Tracked,344,237,0.1293559,0.0166782,3.067424
7217,17:47:27,18,31,HandLeft,Tracked,331,230,0.0615719,0.05627226,3.086975
7217,17:47:27,18,31,ShoulderRight,Tracked,438,225,0.570169,0.07339976,2.750459
7217,17:47:27,18,31,ElbowRight,Tracked,460,265,0.6585058,-0.1162426,2.693806
7217,17:47:27,18,31,WristRight,Tracked,427,290,0.4911259,-0.2291249,2.631977
7217,17:47:27,18,31,HandRight,Tracked,416,296,0.4396479,-0.2592862,2.628014
7217,17:47:27,18,31,HipLeft,Tracked,398,291,0.3908058,-0.2574624,2.858667
7217,17:47:27,19,31,KneeLeft,Tracked,384,384,0.3120052,-0.7037082,2.793618
7217,17:47:27,19,31,AnkleLeft,Tracked,370,455,0.2403761,-1.037843,2.751459
7217,17:47:27,19,31,FootLeft,Tracked,360,465,0.1887632,-1.063324,2.704879
7217,17:47:27,19,31,HipRight,Tracked,420,291,0.4821025,-0.2460203,2.755223
7217,17:47:27,19,31,KneeRight,Tracked,432,378,0.5380583,-0.6641175,2.749391
7217,17:47:27,19,31,AnkleRight,Tracked,434,457,0.5433429,-1.030561,2.713753
7217,17:47:27,19,31,FootRight,Tracked,425,466,0.49173,-1.056042,2.667174
7218,17:47:27,49,31,HipCenter,Tracked,410,278,0.4412557,-0.1870944,2.808039
7218,17:47:27,49,31,Spine,Tracked,415,265,0.4683367,-0.1257619,2.819175
7218,17:47:27,49,31,ShoulderCenter,Tracked,422,199,0.5020071,0.1996777,2.806359
7218,17:47:27,49,31,Head,Tracked,410,170,0.4506159,0.3526118,2.861788
7218,17:47:27,49,31,ShoulderLeft,Tracked,392,228,0.3740182,0.06496695,2.979039
7218,17:47:27,49,31,ElbowLeft,Tracked,371,256,0.2709279,-0.08251399,3.02659
7218,17:47:27,49,31,WristLeft,Tracked,343,239,0.1272601,0.005238011,3.096953
7218,17:47:27,49,31,HandLeft,Tracked,335,233,0.07937339,0.03884872,3.075944
7218,17:47:27,49,31,ShoulderRight,Tracked,438,225,0.5667773,0.073475,2.750986
7218,17:47:27,49,31,ElbowRight,Tracked,457,265,0.6459147,-0.1197402,2.694035
7218,17:47:27,49,31,WristRight,Tracked,425,290,0.4850984,-0.2293432,2.631838
7218,17:47:27,49,31,HandRight,Tracked,413,296,0.4300877,-0.2567499,2.630459
7218,17:47:27,49,31,HipLeft,Tracked,397,292,0.3857208,-0.2575788,2.856452
7218,17:47:27,49,31,KneeLeft,Tracked,384,384,0.3114132,-0.7033036,2.796422
7218,17:47:27,49,31,AnkleLeft,Tracked,370,455,0.2397596,-1.038048,2.752289
7218,17:47:27,49,31,FootLeft,Tracked,360,465,0.1879845,-1.063503,2.705868
7218,17:47:27,49,31,HipRight,Tracked,419,291,0.4756309,-0.2460471,2.756308
7218,17:47:27,49,31,KneeRight,Tracked,431,379,0.5340355,-0.6684281,2.748934
7218,17:47:27,49,31,AnkleRight,Tracked,434,457,0.5428494,-1.032337,2.713781
7218,17:47:27,49,31,FootRight,Tracked,425,467,0.4910743,-1.057792,2.66736
7219,17:47:27,87,31,HipCenter,Tracked,409,278,0.4356896,-0.1856535,2.806911
7219,17:47:27,87,31,Spine,Tracked,414,265,0.4633218,-0.1228386,2.818912
7219,17:47:27,87,31,ShoulderCenter,Tracked,421,195,0.4997201,0.2231079,2.812901
7219,17:47:27,87,31,Head,Tracked,408,165,0.4401845,0.3736076,2.863552
7219,17:47:27,87,31,ShoulderLeft,Tracked,390,228,0.3650714,0.0619961,2.98034
7219,17:47:27,87,31,ElbowLeft,Tracked,370,255,0.2665055,-0.08173709,3.03277
7219,17:47:27,87,31,WristLeft,Tracked,339,236,0.1022562,0.01932018,3.099914
7219,17:47:27,87,31,HandLeft,Tracked,332,231,0.06537349,0.05252096,3.163818
7219,17:47:27,87,31,ShoulderRight,Tracked,437,225,0.5630305,0.07438131,2.750599
7219,17:47:27,87,31,ElbowRight,Tracked,455,266,0.636014,-0.1206165,2.694854
7219,17:47:27,87,31,WristRight,Tracked,424,290,0.4796791,-0.2287255,2.631444
7219,17:47:27,87,31,HandRight,Tracked,413,296,0.4271996,-0.2573614,2.62994
7219,17:47:27,87,31,HipLeft,Tracked,396,291,0.3771969,-0.2535797,2.850415
7219,17:47:27,87,31,KneeLeft,Tracked,383,384,0.3071669,-0.7032548,2.798641
7219,17:47:27,87,31,AnkleLeft,Tracked,370,455,0.2386875,-1.036827,2.753529
7219,17:47:27,87,31,FootLeft,Tracked,360,464,0.1871798,-1.062017,2.706658
7219,17:47:27,87,31,HipRight,Tracked,417,290,0.4705262,-0.2430296,2.757262
7219,17:47:27,87,31,KneeRight,Tracked,430,379,0.5288215,-0.6699773,2.746573
7219,17:47:27,87,31,AnkleRight,Tracked,434,457,0.5422893,-1.031579,2.713668
7219,17:47:27,87,31,FootRight,Tracked,425,466,0.4907816,-1.05677,2.666797
7220,17:47:27,118,31,HipCenter,Tracked,407,278,0.4274408,-0.188273,2.803824
7220,17:47:27,118,31,Spine,Tracked,412,266,0.4551863,-0.126336,2.816124
7220,17:47:27,118,31,ShoulderCenter,Tracked,419,199,0.488773,0.2023548,2.80943
7220,17:47:27,118,31,Head,Tracked,404,171,0.4237671,0.3490924,2.871211
7220,17:47:27,118,31,ShoulderLeft,Tracked,389,228,0.3610471,0.06135187,2.980686
7220,17:47:27,118,31,ElbowLeft,Tracked,368,255,0.2543177,-0.07893652,3.040422
7220,17:47:27,118,31,WristLeft,Tracked,333,233,0.07285656,0.03903156,3.155969
7220,17:47:27,118,31,HandLeft,Tracked,326,230,0.03542417,0.05429526,3.226063
7220,17:47:27,118,31,ShoulderRight,Tracked,435,224,0.5562395,0.07589611,2.75185
7220,17:47:27,118,31,ElbowRight,Tracked,452,269,0.6225273,-0.1365182,2.690962
7220,17:47:27,118,31,WristRight,Tracked,422,290,0.4695907,-0.2304495,2.630683
7220,17:47:27,118,31,HandRight,Tracked,407,297,0.4005056,-0.2635933,2.634099
7220,17:47:27,118,31,HipLeft,Tracked,394,292,0.3702989,-0.25682,2.847584
7220,17:47:27,118,31,KneeLeft,Tracked,382,383,0.3051067,-0.7025747,2.799528
7220,17:47:27,118,31,AnkleLeft,Tracked,369,455,0.2376093,-1.037876,2.754575
7220,17:47:27,118,31,FootLeft,Tracked,359,464,0.1858254,-1.063051,2.708001
7220,17:47:27,118,31,HipRight,Tracked,416,291,0.4621439,-0.2446018,2.753896
7220,17:47:27,118,31,KneeRight,Tracked,428,380,0.5181826,-0.6712495,2.746456
7220,17:47:27,118,31,AnkleRight,Tracked,434,457,0.5417794,-1.028643,2.713319
7220,17:47:27,118,31,FootRight,Tracked,433,470,0.5435825,-1.106011,2.748876
7221,17:47:27,150,31,HipCenter,Tracked,406,278,0.419633,-0.1886052,2.803629
7221,17:47:27,150,31,Spine,Tracked,411,266,0.4492076,-0.1264717,2.816653
7221,17:47:27,150,31,ShoulderCenter,Tracked,420,199,0.4899043,0.2037601,2.809181
7221,17:47:27,150,31,Head,Tracked,403,171,0.415557,0.346883,2.865437
7221,17:47:27,150,31,ShoulderLeft,Tracked,389,226,0.3580984,0.07113955,2.964874
7221,17:47:27,150,31,ElbowLeft,Tracked,368,255,0.2547623,-0.08032198,3.040367
7221,17:47:27,150,31,WristLeft,Tracked,335,236,0.07974034,0.02379867,3.119195
7221,17:47:27,150,31,HandLeft,Tracked,325,231,0.02985574,0.05149012,3.137126
7221,17:47:27,150,31,ShoulderRight,Tracked,435,224,0.554217,0.07472481,2.752014
7221,17:47:27,150,31,ElbowRight,Tracked,451,268,0.6166781,-0.1311038,2.69403
7221,17:47:27,150,31,WristRight,Tracked,421,290,0.4665383,-0.2282537,2.631393
7221,17:47:27,150,31,HandRight,Tracked,405,297,0.394242,-0.2642709,2.636208
7221,17:47:27,150,31,HipLeft,Tracked,393,291,0.3616601,-0.2536173,2.845407
7221,17:47:27,151,31,KneeLeft,Tracked,381,383,0.2969716,-0.7009339,2.800849
7221,17:47:27,151,31,AnkleLeft,Tracked,369,456,0.2346703,-1.041387,2.754444
7221,17:47:27,151,31,FootLeft,Tracked,359,465,0.1847651,-1.066145,2.705647
7221,17:47:27,151,31,HipRight,Tracked,414,291,0.4517631,-0.2446339,2.756307
7221,17:47:27,151,31,KneeRight,Tracked,427,379,0.5143898,-0.6702985,2.745095
7221,17:47:27,151,31,AnkleRight,Tracked,434,456,0.5409864,-1.026157,2.712453
7221,17:47:27,151,31,FootRight,Tracked,425,465,0.4910812,-1.050915,2.663657
7222,17:47:27,189,31,HipCenter,Tracked,403,278,0.4095249,-0.1869567,2.804394
7222,17:47:27,189,31,Spine,Tracked,409,265,0.437932,-0.1248924,2.817187
7222,17:47:27,189,31,ShoulderCenter,Tracked,417,198,0.4797362,0.2057123,2.811453
7222,17:47:27,189,31,Head,Tracked,403,170,0.4145663,0.3530163,2.869399
7222,17:47:27,189,31,ShoulderLeft,Tracked,388,226,0.3530569,0.07054779,2.967279
7222,17:47:27,189,31,ElbowLeft,Tracked,368,255,0.2546425,-0.08194634,3.041849
7222,17:47:27,189,31,WristLeft,Tracked,336,236,0.08955526,0.01967832,3.115105
7222,17:47:27,189,31,HandLeft,Tracked,326,232,0.03417729,0.04189621,3.111025
7222,17:47:27,189,31,ShoulderRight,Tracked,432,224,0.537996,0.0785737,2.752341
7222,17:47:27,189,31,ElbowRight,Tracked,449,268,0.60978,-0.1303052,2.695977
7222,17:47:27,189,31,WristRight,Tracked,419,289,0.4582937,-0.2263463,2.635288
7222,17:47:27,189,31,HandRight,Tracked,403,297,0.3853574,-0.2612801,2.638017
7222,17:47:27,189,31,HipLeft,Tracked,391,291,0.3557985,-0.2519023,2.846034
7222,17:47:27,189,31,KneeLeft,Tracked,379,383,0.290711,-0.6988206,2.80011
7222,17:47:27,189,31,AnkleLeft,Tracked,368,455,0.2329762,-1.035988,2.753848
7222,17:47:27,189,31,FootLeft,Tracked,358,464,0.1814068,-1.060729,2.706797
7222,17:47:27,189,31,HipRight,Tracked,411,290,0.4405784,-0.2428103,2.756648
7222,17:47:27,189,31,KneeRight,Tracked,424,377,0.5015612,-0.6566733,2.744036
7222,17:47:27,189,31,AnkleRight,Tracked,434,456,0.5407854,-1.02657,2.712499
7222,17:47:27,189,31,FootRight,Tracked,425,465,0.4892161,-1.051311,2.665448
7223,17:47:27,218,31,HipCenter,Tracked,401,278,0.3996743,-0.1848768,2.80579
7223,17:47:27,218,31,Spine,Tracked,407,265,0.4280003,-0.1235939,2.818173
7223,17:47:27,218,31,ShoulderCenter,Tracked,415,199,0.4675314,0.2033198,2.812568
7223,17:47:27,218,31,Head,Tracked,401,170,0.4077211,0.3531443,2.868706
7223,17:47:27,218,31,ShoulderLeft,Tracked,385,227,0.3384801,0.06572193,2.975236
7223,17:47:27,218,31,ElbowLeft,Tracked,364,255,0.2329861,-0.07993547,3.051936
7223,17:47:27,218,31,WristLeft,Tracked,330,233,0.05467784,0.03847827,3.160385
7223,17:47:27,218,31,HandLeft,Tracked,318,234,-0.01272698,0.03460587,3.204984
7223,17:47:27,218,31,ShoulderRight,Tracked,429,223,0.5250694,0.08280799,2.751095
7223,17:47:27,218,31,ElbowRight,Tracked,446,266,0.5965065,-0.1245107,2.69825
7223,17:47:27,218,31,WristRight,Tracked,403,291,0.3854034,-0.2340491,2.642385
7223,17:47:27,218,31,HandRight,Tracked,393,298,0.338222,-0.2705246,2.646909
7223,17:47:27,218,31,HipLeft,Tracked,390,290,0.3471206,-0.2501973,2.848071
7223,17:47:27,218,31,KneeLeft,Tracked,377,381,0.2812634,-0.6903015,2.799482
